##& xmin & xmax & central value & dy & 

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +1.2600000e+00   +1.2900000e+00   +2.7477500e-12   +1.6191255e-13
  +1.2900000e+00   +1.3200000e+00   +2.6141700e-12   +1.5792829e-13
  +1.3200000e+00   +1.3500000e+00   +2.6141700e-12   +1.5792835e-13
  +1.3500000e+00   +1.3800000e+00   +2.1848400e-12   +1.4437827e-13
  +1.3800000e+00   +1.4100000e+00   +2.3184100e-12   +1.4872605e-13
  +1.4100000e+00   +1.4400000e+00   +2.0703400e-12   +1.4054441e-13
  +1.4400000e+00   +1.4700000e+00   +1.9463200e-12   +1.3626972e-13
  +1.4700000e+00   +1.5000000e+00   +1.8032000e-12   +1.3116368e-13
  +1.5000000e+00   +1.5300000e+00   +1.4501900e-12   +1.1762657e-13
  +1.5300000e+00   +1.5600000e+00   +1.3738700e-12   +1.1448966e-13
  +1.5600000e+00   +1.5900000e+00   +1.4025000e-12   +1.1567562e-13
  +1.5900000e+00   +1.6200000e+00   +9.6362000e-13   +9.5883872e-14
  +1.6200000e+00   +1.6500000e+00   +7.2511000e-13   +8.3174628e-14
  +1.6500000e+00   +1.6800000e+00   +7.5372000e-13   +8.4799890e-14
  +1.6800000e+00   +1.7100000e+00   +8.1096000e-13   +8.7961525e-14
  +1.7100000e+00   +1.7400000e+00   +5.6290000e-13   +7.3283824e-14
  +1.7400000e+00   +1.7700000e+00   +4.9612000e-13   +6.8799283e-14
  +1.7700000e+00   +1.8000000e+00   +5.4381800e-13   +7.2031446e-14
  +1.8000000e+00   +1.8300000e+00   +4.3887500e-13   +6.4708722e-14
  +1.8300000e+00   +1.8600000e+00   +3.1484700e-13   +5.4807190e-14
  +1.8600000e+00   +1.8900000e+00   +2.9576400e-13   +5.3121045e-14
  +1.8900000e+00   +1.9200000e+00   +2.7668200e-13   +5.1378462e-14
  +1.9200000e+00   +1.9500000e+00   +2.0035500e-13   +4.3721282e-14
  +1.9500000e+00   +1.9800000e+00   +1.6219300e-13   +3.9338089e-14
  +1.9800000e+00   +2.0100000e+00   +1.5265200e-13   +3.8163214e-14
  +2.0100000e+00   +2.0400000e+00   +1.4311200e-13   +3.6951540e-14
  +2.0400000e+00   +2.0700000e+00   +9.5408000e-14   +3.0170737e-14
  +2.0700000e+00   +2.1000000e+00   +4.7703600e-14   +2.1333761e-14
  +2.1000000e+00   +2.1300000e+00   +3.8163600e-14   +1.9081792e-14
  +2.1300000e+00   +2.1600000e+00   +5.7246000e-14   +2.3370562e-14
  +2.1600000e+00   +2.1900000e+00   +4.7704800e-14   +2.1334220e-14
  +2.1900000e+00   +2.2200000e+00   +9.5408000e-15   +9.5408000e-15
  +2.2200000e+00   +2.2500000e+00   +3.8163600e-14   +1.9081792e-14
  +2.2500000e+00   +2.2800000e+00   +1.9081600e-14   +1.3492729e-14
  +2.2800000e+00   +2.3100000e+00   +0.0000000e+00   +0.0000000e+00
  +2.3100000e+00   +2.3400000e+00   +9.5408000e-15   +9.5408000e-15
  +2.3400000e+00   +2.3700000e+00   +9.5408000e-15   +9.5408000e-15
  +2.3700000e+00   +2.4000000e+00   +0.0000000e+00   +0.0000000e+00
  +2.4000000e+00   +2.4300000e+00   +0.0000000e+00   +0.0000000e+00
  +2.4300000e+00   +2.4600000e+00   +0.0000000e+00   +0.0000000e+00
  +2.4600000e+00   +2.4900000e+00   +0.0000000e+00   +0.0000000e+00
  +2.4900000e+00   +2.5200000e+00   +0.0000000e+00   +0.0000000e+00
  +2.5200000e+00   +2.5500000e+00   +0.0000000e+00   +0.0000000e+00
  +2.5500000e+00   +2.5800000e+00   +0.0000000e+00   +0.0000000e+00
  +2.5800000e+00   +2.6100000e+00   +0.0000000e+00   +0.0000000e+00
  +2.6100000e+00   +2.6400000e+00   +0.0000000e+00   +0.0000000e+00
  +2.6400000e+00   +2.6700000e+00   +0.0000000e+00   +0.0000000e+00
  +2.6700000e+00   +2.7000000e+00   +0.0000000e+00   +0.0000000e+00
  +2.7000000e+00   +2.7300000e+00   +0.0000000e+00   +0.0000000e+00
  +2.7300000e+00   +2.7600000e+00   +0.0000000e+00   +0.0000000e+00
  +2.7600000e+00   +2.7900000e+00   +0.0000000e+00   +0.0000000e+00
  +2.7900000e+00   +2.8200000e+00   +0.0000000e+00   +0.0000000e+00
  +2.8200000e+00   +2.8500000e+00   +0.0000000e+00   +0.0000000e+00
  +2.8500000e+00   +2.8800000e+00   +0.0000000e+00   +0.0000000e+00
  +2.8800000e+00   +2.9100000e+00   +0.0000000e+00   +0.0000000e+00
  +2.9100000e+00   +2.9400000e+00   +0.0000000e+00   +0.0000000e+00
  +2.9400000e+00   +2.9700000e+00   +0.0000000e+00   +0.0000000e+00
  +2.9700000e+00   +3.0000000e+00   +0.0000000e+00   +0.0000000e+00
<\histogram>


##& xmin & xmax & central value & dy & 

<histogram> 100 "log10d34 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +3.0000000e-02   +4.7704800e-14   +2.1334220e-14
  +3.0000000e-02   +6.0000000e-02   +5.7245000e-14   +2.3370575e-14
  +6.0000000e-02   +9.0000000e-02   +7.6326600e-14   +2.6985876e-14
  +9.0000000e-02   +1.2000000e-01   +1.0494880e-13   +3.1643374e-14
  +1.2000000e-01   +1.5000000e-01   +1.0494880e-13   +3.1643374e-14
  +1.5000000e-01   +1.8000000e-01   +2.3852000e-13   +4.7703706e-14
  +1.8000000e-01   +2.1000000e-01   +3.6255000e-13   +5.8813027e-14
  +2.1000000e-01   +2.4000000e-01   +4.4842000e-13   +6.5407851e-14
  +2.4000000e-01   +2.7000000e-01   +5.3428000e-13   +7.1396694e-14
  +2.7000000e-01   +3.0000000e-01   +6.4877000e-13   +7.8675075e-14
  +3.0000000e-01   +3.3000000e-01   +7.6327000e-13   +8.5335195e-14
  +3.3000000e-01   +3.6000000e-01   +9.1591000e-13   +9.3480014e-14
  +3.6000000e-01   +3.9000000e-01   +1.0781000e-12   +1.0142003e-13
  +3.9000000e-01   +4.2000000e-01   +1.5742200e-12   +1.2255313e-13
  +4.2000000e-01   +4.5000000e-01   +1.5837800e-12   +1.2292414e-13
  +4.5000000e-01   +4.8000000e-01   +2.2802400e-12   +1.4749682e-13
  +4.8000000e-01   +5.1000000e-01   +2.7572800e-12   +1.6219336e-13
  +5.1000000e-01   +5.4000000e-01   +2.4519900e-12   +1.5294988e-13
  +5.4000000e-01   +5.7000000e-01   +2.9671800e-12   +1.6825337e-13
  +5.7000000e-01   +6.0000000e-01   +3.0053400e-12   +1.6933169e-13
  +6.0000000e-01   +6.3000000e-01   +3.5587100e-12   +1.8426289e-13
  +6.3000000e-01   +6.6000000e-01   +3.7495100e-12   +1.8913877e-13
  +6.6000000e-01   +6.9000000e-01   +3.4823400e-12   +1.8227697e-13
  +6.9000000e-01   +7.2000000e-01   +3.4919200e-12   +1.8252546e-13
  +7.2000000e-01   +7.5000000e-01   +3.3201900e-12   +1.7798137e-13
  +7.5000000e-01   +7.8000000e-01   +3.3488100e-12   +1.7874624e-13
  +7.8000000e-01   +8.1000000e-01   +3.4537600e-12   +1.8152576e-13
